CustomerID,CustomerName,Address,Phone,CustSetupDate,Lat,Lng
GRIMEB,GRIME BUSTERS RESIDENTIAL & COMMERCIAL CLEANING,17682 57 AVENUE SURREY  BC  V3S 1H2,6048891673,2020-02-06 11:51:13,49.10576460000001,-122.7322848
UPPERA,UPPER ARROWS MANAGEMENT LTD.,1672 WEST 2ND AVE  VANCOUVER  BC V6J 1H4,6047879855,2018-08-22 13:33:23,49.2695865,-123.1425199
DOGTAX,DOG TAXI PET PRODUCTS AND SERVICES,2419 COLUMBIA STREET  VANCOUVER  BC V5Y 3E7,6047200358,2017-06-19 16:25:34,49.2634705,-123.1096932
DUBASM,DUBAS MANAGEMENT & CONSTRUCTION,205 - 3993 HENNING DR  BURNABY  BC V5C 6P3,,2017-06-19 16:30:44,49.264719,-123.0148537
EDGEMO,EDGEMONT MOVING & STORAGE,1550 BAY STREET  NORTH VANCOUVER  BC V7J 1A1,6049840626,2019-08-19 09:43:27,49.3015907,-123.0309228
EDGEWA,EDGEWATER CASINO,760 PACIFIC BOULEVARD VANCOUVER  BC V6B 5E7,,2018-08-22 12:23:27,49.27463909999999,-123.1090131
EJMCO1,EJM CONSTRUCTION,#205 -18428 53RD AVENUE  SURREY  BC V3S 7A4,6048378281,2017-06-19 16:31:27,,
EJMCO5,EJM - DO NOT USE,#205 -18428 53RD AVENUE  SURREY  BC V3S 7A4,6048416560,2017-06-28 11:40:24,,
ENCAL1,ENCALL PROPERTY SERVICES,201-2323 BOUNDARY ROAD  VANCOUVER  BC V5M 4V8,6043685789,2017-06-19 16:32:03,49.2636844,-123.0246925
EPIXAL,EPIX (ALEXANDER STREET) LTD,BENTALL ONE TOWER BOX 91 1790  VANCOUVER  BC V7X 1M9,,2017-06-19 16:32:07,49.2865471,-123.1201099
ERICAY,ERIC AYACHE,#4-40750 TANTALUS ROAD  SQUAMISH  BC V8B 0N2,,2017-06-19 16:32:13,,
EUROPE,EUROPEAN CUSTOM STONE INC,1331 WEST 23RD STREET  NORTH VANCOUVER  BC V7P 2H6,6047206586,2017-06-19 16:32:34,49.3308779,-123.1111066
FAIRT1,FAIR TRADE WORKS,1520 RAND AVENUE  VANCOUVER  BC V6P3G2,7783841587,2017-06-19 16:33:06,49.2045807,-123.141833
FIRSTU,FIRST UNITED CHURCH COMMUNITY MINISTRY SOCIETY,320 EAST HASTINGS STREET VANCOUVER  BC V6A 1P4,6047546332,2018-10-23 14:24:04,49.2809976,-123.0970054
FRONTF,FRONT FIRST DESIGNS LTD,120 - 1200 VALMONT WAY RICHMOND  BC V6V 1Y4,6042769582,2018-12-28 12:39:07,49.202103,-123.061191
GALAFA,GALA FABRICS,2162 KINGSWAY  VANCOUVER  BC V5N 2T5,,2017-06-19 16:34:40,49.24374419999999,-123.0625982
GEOCA1,GEO CAPITAL,514-1482 MARINE DR  WEST VANCOUVER  BC V7T 1B8,,2017-06-19 16:34:46,49.3281012,-123.1562879
GLENLO,GLEN LOUGHEED,2468 ADANAC ST  VANCOUVER  BC  V5K 2N4,,2018-08-22 13:38:38,49.2773257,-123.0548854
NORTH3,NORTHWEST METTECH CORP.,#103-19335 96TH AVENUE SURREY  BC V4N 4C4,6049871668,2018-08-27 15:33:41,,
HARBEL,HARBEL HOMES,16328- 56 AVENUE  SURREY BC V3S 2J7,6047834279,2017-06-19 16:36:21,49.1035795,-122.7708708
HAZMAT,HAZMATRA ENVIRONMENTAL SERVICE,3909 CHARLES STREET  BURNABY  BC V5C 5S7,,2017-06-19 16:36:36,49.2731832,-123.0182714
HUNTER,HUNTER MACHINERY INSTALLATIONS,PO BOX 65009  ORANGE PARK   FL 32065,9042725009,2018-08-22 14:08:04,30.1660736,-81.706484
ICONW1,ICON WEST GROUP,600  1067 WEST CORDOVA ST VANCOUVER  BC  V6C 1C7,6047896988,2019-08-07 14:01:11,49.2883284,-123.1176487
INTERG,INTERGULF DEVELOPMENT (MOUNTAIN) CORP.,#880 - 700 WEST GEORGIA STREET VANCOUVER  BC  V7Y 1B6,6046128506,2018-08-22 12:48:47,,
INTRA1,INTRACORP - USE INTRACORP LP,900 - 666 BURRARD STREET  VANCOUVER  BC V6C 2X8,6048017000,2020-03-09 09:47:44,49.28187399999999,-123.124402
INVENT,INVENTA SALES,210 - 1401 WEST 8TH AVENUE VANCOUVER  BC V6H 2V1,6046870544,2018-08-22 14:17:37,49.2647809,-123.1364035
IRONMO,IRON MT - USE GROUP,1624 LANGAN AVE  COQUITLAM  BC V3C 1K5,6044647555,2020-03-09 09:49:36,49.24988399999999,-122.7596638
ISIDOR,ISIDORE LANDSCAPES INC,21200 RIVER ROAD  RICHMOND  BC V6V 1M3,6045228360,2017-06-19 16:41:25,49.1823648,-122.9897457
JTWCO1,JTW CONSULTING,204 BRAEMAR ROAD E  NORTH VANCOUVER  BC V7N 1R1,7788989908,2018-08-22 15:14:06,49.3434748,-123.0682693
